matrix_key,source_section,orfogrammka_id,title,entry_type,parent_path,depth,source_url,status,executable,rule_ids,requires,eligible_now,reason
orthography_1_3_1_1,orthography,1.3.1.1,Парные глухие согласные,leaf_rule,"[""Правила употребления букв"", ""Правописание согласных"", ""Глухие и звонкие согласные""]",4,https://orfogrammka.ru/орфография/парные_глухие_согласные/,dictionary_model_required,false,[],"[""dictionary"", ""model""]",false,needs_dictionary
orthography_1_3_1_2,orthography,1.3.1.2,Написание непроверяемых согласных,leaf_rule,"[""Правила употребления букв"", ""Правописание согласных"", ""Глухие и звонкие согласные""]",4,https://orfogrammka.ru/орфография/написание_непроверяемых_согласных/,dictionary_model_required,false,[],"[""dictionary"", ""model""]",false,needs_dictionary
orthography_1_3_1_3,orthography,1.3.1.3,"Слова с сочетаниями согласных «ск, ст, зг, зд»",leaf_rule,"[""Правила употребления букв"", ""Правописание согласных"", ""Глухие и звонкие согласные""]",4,https://orfogrammka.ru/орфография/слова_с_сочетаниями_согласных_ск_ст_зг_зд/,dictionary_model_required,false,[],"[""dictionary"", ""model""]",false,needs_dictionary
orthography_1_3_1_4,orthography,1.3.1.4,Правописание приставок на «з» и «с»,leaf_rule,"[""Правила употребления букв"", ""Правописание согласных"", ""Глухие и звонкие согласные""]",4,https://orfogrammka.ru/орфография/правописание_приставок_на_з_и_с/,implemented,true,"[""sdelat_prefix"", ""prefix_z_to_s"", ""prefix_s_to_z""]","[""dictionary""]",true,eligible_candidate_backed
orthography_1_3_2,orthography,1.3.2,Непроизносимые согласные,leaf_rule,"[""Правила употребления букв"", ""Правописание согласных""]",3,https://orfogrammka.ru/орфография/непроизносимые_согласные/,dictionary_model_required,false,[],"[""dictionary"", ""model""]",false,needs_dictionary
orthography_group_pravila_upotrebleniya_bukv_pravopisanie_soglasnyh_gruppy_soglasnyh_na_styke_znachimyh_chastey_slova,orthography,,Группы согласных на стыке значимых частей слова,group,"[""Правила употребления букв"", ""Правописание согласных""]",3,https://orfogrammka.ru/орфография/,metadata_only,false,[],[],false,metadata_only
orthography_1_3_3_1,orthography,1.3.3.1,Прилагательные с суффиксом «-ск»,leaf_rule,"[""Правила употребления букв"", ""Правописание согласных"", ""Группы согласных на стыке значимых частей слова""]",4,https://orfogrammka.ru/орфография/прилагательные_с_суффиксом_ск/,dictionary_model_required,false,[],"[""dictionary"", ""model""]",false,needs_dictionary
orthography_1_3_3_2,orthography,1.3.3.2,"Буквенные сочетания «тс», «дс», «тц» и «дц»",leaf_rule,"[""Правила употребления букв"", ""Правописание согласных"", ""Группы согласных на стыке значимых частей слова""]",4,https://orfogrammka.ru/орфография/буквенные_сочетания_тс_дс_тц_дц/,dictionary_model_required,false,[],"[""dictionary"", ""model""]",false,needs_dictionary
orthography_1_3_3_3,orthography,1.3.3.3,"Буквенные сочетания «тч», «стч», «дч» и «здч»",leaf_rule,"[""Правила употребления букв"", ""Правописание согласных"", ""Группы согласных на стыке значимых частей слова""]",4,https://orfogrammka.ru/орфография/буквенные_сочетания_тч_стч_дч_здч/,dictionary_model_required,false,[],"[""dictionary"", ""model""]",false,needs_dictionary
orthography_1_3_3_4,orthography,1.3.3.4,Буквенное сочетание «тч»,leaf_rule,"[""Правила употребления букв"", ""Правописание согласных"", ""Группы согласных на стыке значимых частей слова""]",4,https://orfogrammka.ru/орфография/долгий_согласный_звук_ч_передается_сочетанием_букв_тч/,dictionary_model_required,false,[],"[""dictionary"", ""model""]",false,needs_dictionary
orthography_1_3_3_5,orthography,1.3.3.5,"Буквенные сочетания «сч», «зч», «жч» и «шч»",leaf_rule,"[""Правила употребления букв"", ""Правописание согласных"", ""Группы согласных на стыке значимых частей слова""]",4,https://orfogrammka.ru/орфография/буквенные_сочетания_сч_зч_жч_шч/,dictionary_model_required,false,[],"[""dictionary"", ""model""]",false,needs_dictionary
orthography_1_3_3_6,orthography,1.3.3.6,"Буквенные сочетания «сш», «сж», «зш» и «зж»",leaf_rule,"[""Правила употребления букв"", ""Правописание согласных"", ""Группы согласных на стыке значимых частей слова""]",4,https://orfogrammka.ru/орфография/буквенные_сочетания_сш_сж_зш_зж/,dictionary_model_required,false,[],"[""dictionary"", ""model""]",false,needs_dictionary
